"cr2sub_id","dga_well_code","dga_well_name","dga_well_basin","dga_well_subbasin","dga_well_lat","dga_well_lon","dga_well_utm_north","dga_well_utm_east","dga_well_elev","cr2sub_lat","cr2sub_lon","cr2sub_utm_north_h19","cr2sub_utm_east_h19","cr2sub_elev","cr2sub_slp","cr2sub_mean_gwl","cr2sub_sd_gwl","cr2sub_cv_gwl","cr2sub_clean_mean_gwl","cr2sub_clean_sd_gwl","cr2sub_clean_cv_gwl","cr2sub_in_basin_camels","cr2sub_camels_pr_yr","cr2sub_camels_pet_yr","cr2sub_camels_aridity","cr2sub_camels_sf","cr2sub_camels_elev","cr2sub_camels_slp","cr2sub_in_basin_bna","cr2sub_bna_pr_yr","cr2sub_bna_pet_yr","cr2sub_bna_aridity","cr2sub_bna_sf","cr2sub_bna_elev","cr2sub_bna_slp","cr2sub_clsoilmap_awc_0_100cm","cr2sub_clsoilmap_awc_100_200cm","cr2sub_clsoilmap_bulkd_0_100cm","cr2sub_clsoilmap_bulkd_100_200cm","cr2sub_clsoilmap_clay_0_100cm","cr2sub_clsoilmap_clay_100_200cm","cr2sub_clsoilmap_ksat_0_100cm","cr2sub_clsoilmap_ksat_100_200cm","cr2sub_clsoilmap_sand_0_100cm","cr2sub_clsoilmap_sand_100_200cm"
4400018,"04400018-0","FIRESTONE 1","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.957778,-71.2625,6683691,281656,0,-29.957778,-71.2625,6683691,281656,79.91,2.62,-32.57,2.5,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4400016,"04400016-4","FIRESTONE 2","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.952222,-71.258333,6684315,282046,0,-29.952222,-71.258333,6684315,282046,89.38,5.97,-27.66,3.69,-0.13,-27.44,3.44,-0.13,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4400010,"04400010-5","FUNDO BOSQUES SAN CARLOS","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.966667,-71.255556,6682719,282346,0,-29.966667,-71.255556,6682719,282346,104.86,0.41,-34.01,4.37,-0.13,-34.4,1.42,-0.04,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4550008,"04550008-K","FUNDO EL MIRADOR","RIO LIMARI","Rio Limari",-30.621944,-71.225556,6610192,286670,196,-30.621944,-71.225556,6610192,286670,187.61,0.69,-0.68,0.2,-0.3,-0.67,0.17,-0.25,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,141.811,146.596,1.528,1.466,24.935,28.374,8.02,9.859,36.388,37.83
4725003,"04725003-K","HACIENDA ILLAPEL","RIO CHOAPA","Rio Illapel",-31.552778,-71.097222,6507174,300921,0,-31.552778,-71.097222,6507174,300921,542.17,16.95,-7.96,NA,NA,NA,NA,NA,"4726001",367.21,1984.43,5.4,0.45,1870.47,22.19,"47",349.95,1780.62,5.09,0.42,1721.07,21.1,115.531,105.449,1.605,1.673,15.603,10.823,16.224,16.571,59.965,61.741
4400008,"04400008-3","HIJUELA SANTA ELENA P.A.","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-30.069722,-71.241389,6671372,283949,124,-30.069722,-71.241389,6671372,283949,124.94,0.82,-11.31,2.54,-0.22,-11.2,2.37,-0.21,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,118.821,123.879,1.626,1.582,17.086,20.046,11.056,11.935,53.09,53.056
4335004,"04335004-8","LA ANTENA 1","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-29.901111,-71.183889,6690120,289125,0,-29.901111,-71.183889,6690120,289125,61.64,1.07,-0.56,0.16,-0.28,-0.55,0.15,-0.28,"4335001",233.7,1794.93,7.68,0.49,2536.35,23.8,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,124.348,116.374,1.564,1.63,17.078,14.493,15.438,13.196,55.227,55.886
4335003,"04335003-K","LA ANTENA 2","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-29.9,-71.217222,6690181,285903,0,-29.9,-71.217222,6690181,285903,33.33,0.53,-0.71,0.21,-0.29,NA,NA,NA,"4335001",233.7,1794.93,7.68,0.49,2536.35,23.8,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,125.904,116.911,1.571,1.644,17.662,18.535,13.357,9.338,52.018,52.805
4537010,"04537010-0","LA HIGUERA","RIO LIMARI","Rio Huatulame (Muro Embalse Paloma)",-30.768056,-70.950278,6594487,313344,398,-30.768056,-70.950278,6594487,313344,388.58,2.38,-8.5,3.51,-0.41,-8.43,3.41,-0.4,"4540001",358.06,1927.66,5.38,0.47,2041.83,21.99,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,134.056,126.451,1.536,1.594,21.92,18.78,10.196,9.473,45.884,47.645
4540009,"04540009-3","LA PALOMA","RIO LIMARI","Rio Grande Bajo (entre E Paloma y Rio Hurtado)",-30.697222,-71.035,6602198,305091,325,-30.697222,-71.035,6602198,305091,319.08,1.61,-4.3,1.29,-0.3,-4.21,1.22,-0.29,"4550003",331.35,1918.39,5.79,0.45,1985.39,21.63,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,121.927,111.533,1.597,1.678,21.549,19.787,10.335,7.762,52.239,54.516
4540010,"04540010-7","LA PALOMA","RIO LIMARI","Rio Grande Bajo (entre E Paloma y Rio Hurtado)",-30.697222,-71.041667,6602123,304448,0,-30.697222,-71.041667,6602123,304448,352.68,14.44,-4.74,1.35,-0.28,NA,NA,NA,"4550003",331.35,1918.39,5.79,0.45,1985.39,21.63,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,123.259,116.473,1.586,1.637,23.494,21.474,9.993,9.32,51.332,53.584
4400040,"04400040-7","LA PAMPA","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.933333,-71.258333,6686409,282005,0,-29.933333,-71.258333,6686409,282005,22.25,1.83,-2.71,0.33,-0.12,-2.72,0.29,-0.11,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4335006,"04335006-4","LA PAMPA","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-29.866667,-71.258333,6693799,281860,0,-29.866667,-71.258333,6693799,281860,8.03,0.09,-2.7,0.33,-0.12,-2.7,0.3,-0.11,NA,NA,NA,NA,NA,NA,NA,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,119.509,115.617,1.545,1.603,16.227,18.78,23.096,15.559,62.012,62.146
4400017,"04400017-2","LANERA AUSTRAL","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.966667,-71.251667,6682726,282721,0,-29.966667,-71.251667,6682726,282721,105.86,0.75,-29.6,4.25,-0.14,-29.7,4.18,-0.14,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4550007,"04550007-1","LIMARI","RIO LIMARI","Rio Limari",-30.632778,-71.282778,6608822,281204,0,-30.632778,-71.282778,6608822,281204,160.32,1.29,-2.8,0.57,-0.2,NA,NA,NA,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,133.563,129.736,1.545,1.567,22.788,21.926,9.472,9.34,44.536,45.863
4400030,"04400030-K","NUEVA VIDA","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-30.0925,-71.233889,6668874,284721,0,-30.0925,-71.233889,6668874,284721,131.82,0.56,-39.47,17.26,-0.44,-38.88,15.8,-0.41,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,135.312,138.998,1.514,1.477,19.39,22.154,14.251,14.78,48.539,48.83
4400023,"04400023-7","NUEVA VIDA","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-30.081389,-71.212778,6670082,286721,0,-30.081389,-71.212778,6670082,286721,406.48,28.98,-18.79,1.24,-0.07,-18.86,1.15,-0.06,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,126.968,132.793,1.557,1.501,23.134,24.68,11.449,15.368,51.373,52.502
4120006,"04120006-5","LOS CHOROS N 1","RIO LOS CHOROS","Quebrada Los Choros entre Q. del Pelicano y Des.",-29.294444,-71.300833,6757209,276516,52,-29.294444,-71.300833,6757209,276516,59.66,0.62,-5.5,2.94,-0.53,-5.22,2.42,-0.46,NA,NA,NA,NA,NA,NA,NA,"41",112.46,2096,18.64,0.25,1472.23,17.15,104.267,108.626,1.608,1.597,12.467,17.6,27.184,24.507,68.595,70.063
4120009,"04120009-K","LOS CHOROS N 2","RIO LOS CHOROS","Quebrada Los Choros entre Q. del Pelicano y Des.",-29.286111,-71.324167,6758063,274227,53,-29.286111,-71.324167,6758063,274227,43.35,0.96,-19.69,1.49,-0.08,-19.55,1.19,-0.06,NA,NA,NA,NA,NA,NA,NA,"41",112.46,2096,18.64,0.25,1472.23,17.15,116.934,119.299,1.584,1.57,14.173,16.725,18.931,18.003,59.821,60.187
4120003,"04120003-0","LOS CHOROS N 3","RIO LOS CHOROS","Quebrada Los Choros entre Q. del Pelicano y Des.",-29.395833,-71.0375,6746385,302278,0,-29.395833,-71.0375,6746385,302278,532.92,17.61,-13.63,5.29,-0.39,-13.61,5.32,-0.39,NA,NA,NA,NA,NA,NA,NA,"41",112.46,2096,18.64,0.25,1472.23,17.15,109.699,99.016,1.568,1.638,15.727,11.423,29.185,26.889,69.258,70.072
4120005,"04120005-7","LOS CHOROS N 4","RIO LOS CHOROS","Quebrada Los Choros entre Q. del Pelicano y Des.",-29.293889,-71.305833,6757257,276006,51,-29.293889,-71.305833,6757257,276006,53.3,1.13,-13.25,4.97,-0.38,-13.3,4.88,-0.37,NA,NA,NA,NA,NA,NA,NA,"41",112.46,2096,18.64,0.25,1472.23,17.15,104.671,108.867,1.611,1.604,12.632,18.35,26.175,22.768,68.258,69.625
4314004,"04314004-3","MONTEGRANDE","RIO ELQUI","Rio Claro",-30.100278,-70.491667,6669153,356279,1127,-30.100278,-70.491667,6669153,356279,1116.21,4.7,-11.1,1.16,-0.1,-11.1,1.08,-0.1,"4314001",304.59,1618.62,5.31,0.69,3324.03,27.56,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,134.359,124.696,1.431,1.538,19.684,23.369,30.262,16.454,60.621,59.368
4200003,"04200003-5","PARCELA 122 VEGAS NORTE","COSTERAS R.LOS CHOROS-R. ELQUI","Costeras entre Rio Los Choros y Rio Elqui",-29.827222,-71.268056,6698196,280838,4,-29.827222,-71.268056,6698196,280838,9.68,1.26,-2.08,0.87,-0.42,-2.02,0.68,-0.34,NA,NA,NA,NA,NA,NA,NA,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,116.907,112.072,1.568,1.628,18.728,19.526,21.125,15.283,63.696,63.661
4200001,"04200001-9","PARCELA 123 VEGA NORTE","COSTERAS R.LOS CHOROS-R. ELQUI","Costeras entre Rio Los Choros y Rio Elqui",-29.818056,-71.274444,6699210,280201,5,-29.818056,-71.274444,6699210,280201,10.13,0.33,-2.37,0.85,-0.36,-2.37,0.85,-0.36,NA,NA,NA,NA,NA,NA,NA,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,115.214,113.104,1.586,1.612,16.923,18.918,19.787,16.781,62.945,63.142
4550004,"04550004-7","PARCELA 13 LIMARI","RIO LIMARI","Rio Limari",-30.643889,-71.281667,6607629,281357,158,-30.643889,-71.281667,6607629,281357,155.38,0.27,-3.35,0.69,-0.2,-3.33,0.66,-0.2,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,140.081,141.226,1.505,1.481,23.712,25.772,10.561,11.635,42.645,44.3
4200007,"04200007-8","PARCELA 164 VEGAS NORTE","COSTERAS R.LOS CHOROS-R. ELQUI","Costeras entre Rio Los Choros y Rio Elqui",-29.870833,-71.254167,6693397,282275,30,-29.870833,-71.254167,6693397,282275,9.51,1.76,-1.64,0.96,-0.59,-1.59,0.91,-0.57,NA,NA,NA,NA,NA,NA,NA,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,111.528,107.347,1.562,1.651,14.33,17.129,29.075,16.496,66.547,66.764
4550006,"04550006-3","PARCELA 24 LIMARI","RIO LIMARI","Rio Limari",-30.6425,-71.294444,6607761,280126,143,-30.6425,-71.294444,6607761,280126,148.39,0.46,-3.53,0.8,-0.23,-3.51,0.74,-0.21,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,141.947,139.939,1.512,1.501,21.296,24.926,10.896,10.809,41.284,42.99
4400037,"04400037-7","PARCELA 48 CUATRO ESQUINAS","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.731944,-71.230278,6708819,284281,7,-29.731944,-71.230278,6708819,284281,218.15,1.42,-1.13,0.35,-0.31,-1.1,0.19,-0.17,NA,NA,NA,NA,NA,NA,NA,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,94.696,97.182,1.569,1.644,12.154,18.2,47.908,30.336,74.979,76.901
4400014,"04400014-8","PARCELA N 1 SAN RAMON","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.980556,-71.256111,6681216,282321,115,-29.980556,-71.256111,6681216,282321,110.91,0.58,-20.92,4.65,-0.22,-20.82,3.84,-0.18,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,122.031,110.196,1.589,1.684,14.413,23.227,15.795,6.371,53.317,53.403
4400009,"04400009-1","PARCELA N 1 SAN RAMON","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.975,-71.263889,6681779,281560,0,-29.975,-71.263889,6681779,281560,107.15,0.69,-18.69,2.05,-0.11,NA,NA,NA,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,121.754,108.9,1.58,1.687,14.685,24.219,16.52,6.408,54.656,54.75
4400004,"04400004-0","PARCELA N 11 C. DE MARIA","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.990278,-71.238889,6680133,284006,0,-29.990278,-71.238889,6680133,284006,112.99,0.96,-19.4,3.08,-0.16,NA,NA,NA,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,121.331,122.264,1.588,1.586,13.755,21.185,16.155,11.335,54.268,53.816
4400013,"04400013-K","PARCELA N 2 SAN RAMON","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.984722,-71.248611,6680775,283054,117,-29.984722,-71.248611,6680775,283054,118.39,0.64,-25.58,4.81,-0.19,-25.83,4.27,-0.17,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,117.774,110.698,1.614,1.668,14.011,26.586,14.845,6.766,54.92,54.893
4330001,"04330001-6","PELICANA","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-29.988889,-70.991667,6680727,307859,0,-29.988889,-70.991667,6680727,307859,301.35,5.61,-2.19,2.22,-1.02,-2.03,0.5,-0.25,"4335001",233.7,1794.93,7.68,0.49,2536.35,23.8,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,128.149,119.89,1.55,1.614,20.802,19.631,12.388,10.162,51.734,52.756
4400012,"04400012-1","PERLA DEL NORTE CHICO","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.933333,-71.272222,6686382,280664,0,-29.933333,-71.272222,6686382,280664,5.01,0.05,-4.46,2.52,-0.56,-4.19,1.07,-0.26,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4723004,"04723004-7","PLANTA ENAMI","RIO CHOAPA","Rio Illapel",-31.616667,-71.133333,6500024,297631,0,-31.616667,-71.133333,6500024,297631,363.46,5.18,-2.18,0.25,-0.12,NA,NA,NA,"4726001",367.21,1984.43,5.4,0.45,1870.47,22.19,"47",349.95,1780.62,5.09,0.42,1721.07,21.1,121.887,117.602,1.595,1.618,20.978,21.041,10.69,10.587,53.352,55.901
4723005,"04723005-5","PLANTA ENAMI","RIO CHOAPA","Rio Illapel",-31.616667,-71.133333,6500024,297631,0,-31.616667,-71.133333,6500024,297631,363.46,5.18,-0.4,0.17,-0.44,NA,NA,NA,"4726001",367.21,1984.43,5.4,0.45,1870.47,22.19,"47",349.95,1780.62,5.09,0.42,1721.07,21.1,121.887,117.602,1.595,1.618,20.978,21.041,10.69,10.587,53.352,55.901
4726005,"04726005-1","PUEBLO CUZ-CUZ","RIO CHOAPA","Rio Illapel",-31.633333,-71.2,6498051,291343,0,-31.633333,-71.2,6498051,291343,379.15,9.55,-3.23,1.01,-0.31,NA,NA,NA,"4726001",367.21,1984.43,5.4,0.45,1870.47,22.19,"47",349.95,1780.62,5.09,0.42,1721.07,21.1,121.059,120.189,1.592,1.595,24.512,23.597,10.237,10.781,53.727,55.171
4314005,"04314005-1","PUEBLO DE PAIHUANO","RIO ELQUI","Rio Claro",-30.026389,-70.511111,6677314,354293,1020,-30.026389,-70.511111,6677314,354293,1027.4,7.58,-5.91,1.58,-0.27,-5.87,1.18,-0.2,"4314002",302.23,1653.65,5.47,0.65,3194.2,27.92,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,131.806,143.792,1.444,1.351,18.753,24.491,30.857,39.688,61.548,61.005
4321004,"04321004-1","PUEBLO EL TAMBO","RIO ELQUI","Rio Elqui Medio (Jta Turbio, Claro y Q El Arrayan)",-30.027778,-70.779444,6676813,328400,492,-30.027778,-70.779444,6676813,328400,540.17,1.4,-3.28,2.12,-0.65,-3.03,1.8,-0.59,"4323001",261.84,1732.83,6.62,0.57,3137.51,26.15,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,138.027,132.685,1.535,1.554,21.138,21.153,9.527,9.596,42.093,45.115
4735003,"04735003-4","PUEBLO HUENTELAUQUEN","RIO CHOAPA","Rio Choapa Bajo (entre Rio Illapel y Desemb.)",-31.583333,-71.533333,6502910,259591,0,-31.583333,-71.533333,6502910,259591,36.57,13.29,-0.51,0.46,-0.9,-0.48,0.33,-0.7,NA,NA,NA,NA,NA,NA,NA,"46",209.5,1271,6.07,0.04,445.92,14,129.374,121.748,1.566,1.618,20.347,22.247,10.684,8.059,47.266,46.58
4320005,"04320005-4","PUEBLO LA CAMPANA","RIO ELQUI","Rio Elqui Medio (Jta Turbio, Claro y Q El Arrayan)",-30.015833,-70.613889,6678352,344364,740,-30.015833,-70.613889,6678352,344364,735.08,1.5,-16.5,3,-0.18,-16.65,2.47,-0.15,"4323001",261.84,1732.83,6.62,0.57,3137.51,26.15,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,127.439,129.679,1.545,1.514,21.195,25.59,13.98,16.585,53.414,54.626
4531005,"04531005-1","PUEBLO LA LIGUA","RIO LIMARI","Rio Huatulame (Muro Embalse Paloma)",-31.040833,-71.034444,6564109,305830,680,-31.040833,-71.034444,6564109,305830,674.28,4.94,-1.29,0.52,-0.4,-1.23,0.4,-0.32,"4531002",392.77,2023.22,5.15,0.55,2123.2,22.3,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,122.828,119.813,1.609,1.627,19.798,19.359,9.032,8.924,49.262,50.841
4506009,"04506009-8","PUEBLO LAGUNILLA","RIO LIMARI","Rio Hurtado",-30.541389,-71.169167,6619231,291902,303,-30.541389,-71.169167,6619231,291902,273.83,1.96,-3.08,2.05,-0.66,-2.93,1.82,-0.62,"4550003",331.35,1918.39,5.79,0.45,1985.39,21.63,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,117.928,114.269,1.633,1.666,24.089,19.063,7.23,8.057,49.887,52.44
4331005,"04331005-4","PUEBLO LAS ROJAS","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-29.978611,-71.06,6681807,301266,210,-29.978611,-71.06,6681807,301266,204.88,2.85,-2.68,0.8,-0.3,-2.6,0.59,-0.23,"4335001",233.7,1794.93,7.68,0.49,2536.35,23.8,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,126.567,116.731,1.552,1.624,19.911,19.011,13.839,11.216,53.958,56.334
4120008,"04120008-1","PUEBLO LOS CHOROS","RIO LOS CHOROS","Quebrada Los Choros entre Q. del Pelicano y Des.",-29.291667,-71.303611,6757513,276220,59,-29.291667,-71.303611,6757513,276220,56.5,2,-10.84,2.07,-0.19,-10.64,1.66,-0.16,NA,NA,NA,NA,NA,NA,NA,"41",112.46,2096,18.64,0.25,1472.23,17.15,104.316,107.969,1.615,1.601,12.492,16.496,25.827,24.207,68.194,69.533
4311006,"04311006-3","QUEBRADA DE PAIHUANO","RIO ELQUI","Rio Claro",-30.180556,-70.47,6660245,358465,0,-30.180556,-70.47,6660245,358465,1685.04,22.08,-1.4,0.96,-0.69,NA,NA,NA,"4314001",304.59,1618.62,5.31,0.69,3324.03,27.56,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,115.508,126.977,1.548,1.427,16.12,19.323,27.699,43.711,66.437,67.659
4314007,"04314007-8","QUEBRADA PAIHUANO","RIO ELQUI","Rio Claro",-30.029444,-70.468889,6677049,358351,1413,-30.029444,-70.468889,6677049,358351,1413.59,8.72,-2.71,2.49,-0.92,-2.5,1.9,-0.76,"4314002",302.23,1653.65,5.47,0.65,3194.2,27.92,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,131.709,133.46,1.491,1.488,14.739,19.031,22.895,21.241,55.005,54.809
4400041,"04400041-5","QUEBRADA PEGNUELAS 1 (LA PAMPA)","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-29.951111,-71.251389,6684451,282714,0,-29.951111,-71.251389,6684451,282714,75.94,9.35,-2.12,1.77,-0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",152.19,1390.76,9.14,0.01,299.33,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4331014,"04331014-3","QUEBRADA TALCA","RIO ELQUI","Rio Elqui Bajo (entre Q. El Arrayan y Desemb)",-30.001389,-71.035,6679330,303702,240,-30.001389,-71.035,6679330,303702,239.35,1.13,-2.29,0.71,-0.31,-2.29,0.69,-0.3,"4335001",233.7,1794.93,7.68,0.49,2536.35,23.8,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,130.793,133.66,1.535,1.502,21.718,19.754,12.165,15.99,50.434,52.225
4320008,"04320008-9","SAN ISIDRO","RIO ELQUI","Rio Elqui Medio (Jta Turbio, Claro y Q El Arrayan)",-30.029167,-70.691389,6676781,336901,640,-30.029167,-70.691389,6676781,336901,639.07,2.28,-12.35,7.9,-0.64,-12.19,7.82,-0.64,"4323001",261.84,1732.83,6.62,0.57,3137.51,26.15,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,133.899,128.464,1.502,1.525,22.275,25.909,14.408,13.886,51.584,54.44
4503004,"04503004-0","PUEBLO PICHASCA","RIO LIMARI","Rio Hurtado",-30.391667,-70.868889,6636282,320438,0,-30.391667,-70.868889,6636282,320438,725.23,4.86,-0.88,0.31,-0.35,NA,NA,NA,"4503001",324.02,1872.09,5.78,0.53,2550.29,23.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,120.014,123.687,1.581,1.544,18.461,20.196,16.172,20.134,58.686,59.509
4308004,"04308004-0","PUEBLO RIVADAVIA","RIO ELQUI","Rio Turbio",-29.977222,-70.558611,6682728,349645,820,-29.977222,-70.558611,6682728,349645,822.61,4.88,-7.98,2.33,-0.29,-8.02,2.24,-0.28,"4320001",270.41,1659.99,6.14,0.6,3415.91,26.62,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,138.195,134.618,1.471,1.506,22.717,21.672,15.797,13.503,50.371,49.964
4503005,"04503005-9","PUEBLO SAMO ALTO","RIO LIMARI","Rio Hurtado",-30.411667,-70.939722,6634011,313689,601,-30.411667,-70.939722,6634011,313689,588.4,1.78,-2.28,0.6,-0.26,-2.28,0.56,-0.25,"4503001",324.02,1872.09,5.78,0.53,2550.29,23.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,120.791,118.942,1.595,1.606,18.534,18.639,12.535,12.105,55.179,56.009
4552003,"04552003-K","PUEBLO SAN JULIAN","RIO LIMARI","Rio Limari",-30.64,-71.341389,6607964,275603,124,-30.64,-71.341389,6607964,275603,123.14,0.37,-0.55,0.32,-0.58,-0.51,0.21,-0.41,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,137.949,141.936,1.509,1.478,21.853,20.794,11.914,14.133,45.424,46.281
4553007,"04553007-8","PUEBLO TABALI","RIO LIMARI","Rio Limari",-30.638611,-71.426667,6607937,267424,99,-30.638611,-71.426667,6607937,267424,90.83,2.76,-4.86,0.7,-0.14,-4.87,0.64,-0.13,"4558001",303.49,1858.55,6.12,0.4,1707.46,19.72,"45",300.86,1847.09,6.14,0.4,1670.45,19.56,130.222,127.8,1.521,1.546,23.743,18.288,14.078,14.379,53.022,53.105
4400021,"04400021-0","SANTA FILOMENA","COSTERAS R.ELQUI-R.LIMARI","Costeras entre E. El Culebron y Q. El Romeral",-30.03,-71.248889,6675711,283127,0,-30.03,-71.248889,6675711,283127,118.89,0.52,-13.09,4.13,-0.32,NA,NA,NA,"4400001",119.68,1400.43,11.7,0,283.85,10.74,"44",152.19,1390.76,9.14,0.01,299.33,10.92,120.245,128.879,1.636,1.569,20.208,19.547,7.697,10.437,48.039,47.961
4323013,"04323013-1","TRANQUE PUCLARO","RIO ELQUI","Rio Elqui Medio (Jta Turbio, Claro y Q El Arrayan)",-29.998889,-70.853333,6679843,321224,0,-29.998889,-70.853333,6679843,321224,485.59,17.99,-3.61,0.87,-0.24,-3.64,0.84,-0.23,"4323001",261.84,1732.83,6.62,0.57,3137.51,26.15,"43",227.71,1774.77,7.79,0.48,2455.83,23.43,146.199,145.142,1.416,1.419,23.131,26.883,18.624,16.97,49.096,48.36
4726006,"04726006-K","A.P. ILLAPEL","RIO CHOAPA","Rio Illapel",-31.616667,-71.15,6499993,296050,0,-31.616667,-71.15,6499993,296050,395.43,15.57,-2.18,0.52,-0.24,NA,NA,NA,"4726001",367.21,1984.43,5.4,0.45,1870.47,22.19,"47",349.95,1780.62,5.09,0.42,1721.07,21.1,123.424,120.7,1.578,1.601,24.63,23.626,10.312,9.652,52.487,53.402
